filename,width,height,class,xmin,ymin,xmax,ymax
000000011041.jpg,425,640,banana,59.57,270.73,143.39,358.04
000000014036.jpg,640,554,banana,66.67,304.18,104.76,331.89
000000019609.jpg,612,612,banana,413.25,420.39,530.99,493.9
000000014036.jpg,640,554,banana,537.41,367.54,593.13,383.98
000000011041.jpg,425,640,banana,181.83,493.99,216.19,570.38
000000009148.jpg,640,480,banana,405.77,270.04,430.41,277
000000006151.jpg,640,427,banana,331.04,66.45,472.1,150.89
000000002279.jpg,500,333,banana,290.36,213.89,302.17,261.13
000000004376.jpg,640,424,banana,336.47,238.49,382.04,267.9
000000011041.jpg,425,640,banana,104.79,417.51,220.44,490.31
000000021213.jpg,427,640,banana,57.47,320.16,88.06,354.8
000000006151.jpg,640,427,banana,205.36,241.56,283.17,282.94
000000016680.jpg,640,161,banana,368.1,67.21,405.53,98.84
000000021213.jpg,427,640,banana,77.31,291.31,100.33,321.63
000000009148.jpg,640,480,banana,266.86,256.93,320.45,278.93
000000016629.jpg,640,480,banana,221.31,237.55,287.91,273.18
000000011041.jpg,425,640,banana,97.95,450.5,182.24,557.04
000000002279.jpg,500,333,banana,170.25,62.63,318,301.13
000000006151.jpg,640,427,banana,268.67,277.73,311.42,288.79
000000011041.jpg,425,640,banana,26.16,415.8,136.23,529.09
000000021213.jpg,427,640,banana,5.5,359.26,101.23,419.48
000000009452.jpg,425,640,banana,53.44,72.67,266.01,289.26
000000016629.jpg,640,480,banana,227.18,214.06,278.26,245.76
000000002279.jpg,500,333,banana,420,207.3,458.99,250.83
000000009452.jpg,425,640,banana,306.21,74.79,425,155.74
000000011041.jpg,425,640,banana,14.94,498.51,97.75,606.14
000000021213.jpg,427,640,banana,60.7,323.25,123.75,371.46
000000009452.jpg,425,640,banana,302.12,54.81,425,140.49
000000002279.jpg,500,333,banana,456.41,191.81,500,257.61
000000009452.jpg,425,640,banana,265.05,112.15,319.75,156.56
000000004376.jpg,640,424,banana,313.2,235.42,342.97,259.91
000000011041.jpg,425,640,banana,181.08,279.12,269.04,333.67
000000011041.jpg,425,640,banana,149.19,188.59,194.4,243.64
000000011041.jpg,425,640,banana,127.72,293.7,204.09,367.34
000000021213.jpg,427,640,banana,4.34,276.98,65.13,352.83
000000021213.jpg,427,640,banana,50.45,278.37,128.62,332.97
000000016629.jpg,640,480,banana,233.83,209.8,270.68,224.08
000000016629.jpg,640,480,banana,206.85,269.67,290.66,304.23
000000011041.jpg,425,640,banana,217.08,542.57,324.21,640
000000004376.jpg,640,424,banana,302.95,211.89,329.4,224.74
000000011041.jpg,425,640,banana,190.59,198.2,211,249.24
000000004376.jpg,640,424,banana,453.79,260.46,486.94,277.47
000000019609.jpg,612,612,banana,492.47,297.29,531.33,361.41
000000016629.jpg,640,480,banana,511.29,231.89,554.08,295.16
000000019609.jpg,612,612,banana,476.23,270.66,562.71,314.73
000000019609.jpg,612,612,banana,372.38,285.34,454.81,319.74
000000004376.jpg,640,424,banana,440.16,232.6,469.77,259.15
000000004376.jpg,640,424,banana,325.28,220.89,372.05,241.68
000000016629.jpg,640,480,banana,319.05,248.35,369.2,277.12
000000004376.jpg,640,424,banana,338.2,237.1,348.73,247.47
000000019609.jpg,612,612,banana,214.21,455.13,368.04,583.65
000000016629.jpg,640,480,banana,77.47,227.68,116.81,249.4
000000016629.jpg,640,480,banana,310.03,289.43,325.45,295.6
000000016629.jpg,640,480,banana,538.04,229.18,540.36,235.16
000000019609.jpg,612,612,banana,513.72,386.32,612,459.32
000000019609.jpg,612,612,banana,353.44,244.79,431.25,296.53
000000000984.jpg,480,640,orange,127.31,458.05,229.35,609.1
000000010403.jpg,640,416,orange,416.93,365.52,535.66,410.39
000000000984.jpg,480,640,orange,258.39,547.53,327.56,630.45
000000000984.jpg,480,640,orange,371.06,207.1,450.16,284.76
000000010403.jpg,640,416,orange,581.26,305.93,640,416
000000010403.jpg,640,416,orange,247.73,55.16,387.02,187.9
000000010403.jpg,640,416,orange,279.51,229.03,361.78,315.04
000000000984.jpg,480,640,orange,342.29,133.51,424.27,221.24
000000000984.jpg,480,640,orange,307.76,226.9,383.61,286.27
000000010403.jpg,640,416,orange,60.75,336.97,175.83,416
000000010403.jpg,640,416,orange,41.5,176.7,109.16,212.52
000000000984.jpg,480,640,orange,233.57,417.93,248.94,469.34
000000010403.jpg,640,416,orange,247.01,308.45,293.53,368.75
000000019151.jpg,480,640,banana,226.3,521.55,480,640
000000010303.jpg,640,468,banana,71.32,79.86,301.46,282.86
000000019609.jpg,612,612,banana,369.31,314.46,445.29,375.79
000000016680.jpg,640,161,banana,435.12,64.42,567.13,161
000000012704.jpg,612,612,banana,316.72,235.77,365.16,289.05
000000016680.jpg,640,161,banana,566.03,109.17,640,160.75
000000009148.jpg,640,480,banana,210.71,268.19,223.86,279.09
000000016680.jpg,640,161,banana,517.88,1.42,639.07,128.12
000000021213.jpg,427,640,banana,113.99,297.29,214.28,400.37
000000021213.jpg,427,640,banana,13.53,243.26,75.59,289.08
000000016680.jpg,640,161,banana,321.33,82.74,358.7,133.98
000000021213.jpg,427,640,banana,225.96,348.09,315.74,405.57
000000002279.jpg,500,333,banana,128.23,283.15,202.33,333
000000021213.jpg,427,640,banana,215.91,261.42,306.3,342.43
000000009148.jpg,640,480,banana,189.38,273.07,211.9,282.72
000000009148.jpg,640,480,banana,266.68,174.98,285.72,185.86
000000009148.jpg,640,480,banana,383.64,263.92,474.07,278.26
000000000984.jpg,480,640,orange,376.67,177.62,457.44,242.03
000000000984.jpg,480,640,orange,431.62,298.3,480,350.31
000000009768.jpg,640,425,orange,455.83,1.23,573.64,104.73
000000000984.jpg,480,640,orange,372.74,253.57,471.38,324.65
000000000984.jpg,480,640,orange,449.77,200.23,479.85,302.39
000000000984.jpg,480,640,orange,202.93,571.54,278.62,639.15
000000000984.jpg,480,640,orange,218.53,471.67,271.24,553.81
000000004376.jpg,640,424,banana,372.62,201.44,412.39,234.4
000000016629.jpg,640,480,banana,287.88,206.79,350.52,234.78
000000011041.jpg,425,640,banana,188.12,235.36,311.27,318.58
000000009148.jpg,640,480,banana,359.14,262.55,371.76,275.02
000000019609.jpg,612,612,banana,433.17,286.48,503.84,370.52
000000009398.jpg,640,480,banana,393.01,61.33,502.37,186.67
000000009398.jpg,640,480,banana,256.17,41.87,465.08,196.06
000000011677.jpg,612,612,banana,447.69,195.47,478.73,229.71
000000000984.jpg,480,640,banana,1.57,375.85,47.16,468.47
000000000984.jpg,480,640,banana,109.25,139.52,233.71,178.59
000000020599.jpg,427,640,banana,198,517.96,310.2,625.85
000000009398.jpg,640,480,banana,452.57,164.04,533.97,293.65
000000009398.jpg,640,480,banana,0,69.64,176.58,176.58
000000009398.jpg,640,480,banana,29.95,48.04,267.33,133.31
000000009398.jpg,640,480,banana,1.25,200.73,152.1,286.75
000000009398.jpg,640,480,banana,1.23,194.04,75.27,265.61
000000009398.jpg,640,480,banana,401.78,28.15,500.84,114.62
000000009398.jpg,640,480,banana,148.32,174.71,215.57,270.62
000000009398.jpg,640,480,banana,401.31,14.96,616.65,124.08
000000000984.jpg,480,640,orange,450.95,485.29,480,517.44
000000021213.jpg,427,640,orange,394.2,430.98,416.33,446.65
000000021213.jpg,427,640,banana,32.27,313.88,77.29,365.62
000000000984.jpg,480,640,orange,145,6,479,612
000000011041.jpg,425,640,banana,4,166,408,622
000000019609.jpg,612,612,banana,147,72,611,381
000000016629.jpg,640,480,banana,0,201,639,306
000000004376.jpg,640,424,banana,296,192,500,407
000000004731.jpg,640,425,orange,408.32,368.47,437.19,393.08
000000004731.jpg,640,425,orange,482.48,367.16,511.27,393.78
000000014821.jpg,491,640,orange,141.79,462.61,211.4,523.93
000000004731.jpg,640,425,orange,388.11,362.18,411.74,385.61
000000026051.jpg,640,427,orange,577.15,353.75,615.95,389.46
000000026051.jpg,640,427,orange,607.85,379.7,635.51,398.26
000000026051.jpg,640,427,orange,365.6,287.05,390.17,302.18
000000004731.jpg,640,425,orange,422.17,363.34,435.12,371.31
000000031000.jpg,640,480,orange,3.24,0.33,636.03,448.99
000000035368.jpg,612,612,banana,326.31,153.16,405.81,415.4
000000035368.jpg,612,612,banana,359.08,118.42,557.78,409.63
000000035368.jpg,612,612,banana,301.67,300.9,355.57,429.62
000000035368.jpg,612,612,banana,240.84,410.16,421.99,516.72
000000019167.jpg,432,499,orange,90.41,287.66,246.56,446.16
000000019167.jpg,432,499,orange,26.88,76.07,426.55,454.71
000000022775.jpg,640,429,orange,256.46,44.61,413.55,208.99
000000035368.jpg,612,612,orange,381.16,484.95,495.93,598
000000008473.jpg,480,640,orange,1.43,117.54,480,631.55
000000013145.jpg,640,436,orange,199.93,99.53,608.82,394.34
000000013145.jpg,640,436,orange,2.26,0,218.57,314.83
000000035368.jpg,612,612,orange,418.43,434.12,536.2,509.11
000000035395.jpg,375,500,orange,263.71,379.3,287.93,413.25
000000011925.jpg,640,427,orange,465.18,215.01,575.7,398.87
000000025202.jpg,480,640,orange,60.38,172.08,243.02,449.81
000000035395.jpg,375,500,orange,65.73,369.2,94.08,405.05
000000035395.jpg,375,500,orange,231.78,350.2,322.61,432.2
000000035395.jpg,375,500,orange,89.63,369.87,115.69,400.93
000000025202.jpg,480,640,orange,0,126.04,196.23,360
000000035395.jpg,375,500,orange,85.7,394.42,122.82,421.8
000000035395.jpg,375,500,orange,122.14,359.88,148.71,385.06
000000035395.jpg,375,500,orange,117.64,335.28,144.96,363.9
000000035395.jpg,375,500,orange,104.03,354.1,136.83,399.13
000000035395.jpg,375,500,orange,49.43,384.54,81.33,416.06
000000035395.jpg,375,500,orange,99.35,337.12,118.07,362.62
000000035395.jpg,375,500,orange,270.39,344.08,302.17,365.91
000000035395.jpg,375,500,orange,79.32,349.12,103.37,373.43
000000007398.jpg,640,360,orange,0,44.97,189.62,296.54
000000028463.jpg,612,612,orange,0,232.82,25.98,276.87
000000006220.jpg,640,425,orange,11.2,142.31,73.31,179.75
000000006220.jpg,640,425,orange,20.97,104.81,92.18,181.53
000000006220.jpg,640,425,orange,20.79,120.29,74.57,165.19
000000028451.jpg,612,612,banana,79.77,239.3,541.86,496.48
000000031062.jpg,640,425,orange,362.08,1.66,542.01,149.41
000000030674.jpg,427,640,orange,3.01,414.12,266.54,630.96
000000012902.jpg,332,500,orange,3.53,34.12,111.76,183.53
000000031733.jpg,640,480,orange,451.7,122.83,512.83,187.36
000000007945.jpg,640,520,orange,364.67,0,503.64,136
000000016757.jpg,640,359,orange,263.55,195.13,361.53,280.44
000000028287.jpg,640,478,orange,197.16,268.09,365.53,359.11
000000032757.jpg,640,480,orange,373.98,75.52,504.36,145.97
000000013893.jpg,427,640,orange,215.87,484.97,265.92,532.46
000000018292.jpg,640,480,orange,211.2,180.71,398.68,352.38
000000029875.jpg,375,500,orange,222.06,454.75,274.68,493.58
000000007945.jpg,640,520,orange,244.71,0,386.64,74.64
000000003917.jpg,640,480,orange,267.58,271.25,359.79,350.72
000000026078.jpg,640,427,orange,560.23,264.34,577.46,274.97
000000029875.jpg,375,500,orange,240.43,137.15,262.78,159.5
000000020882.jpg,640,427,orange,29.07,175.21,290.68,422.79
000000013893.jpg,427,640,orange,138.6,487.37,184.41,535.02
000000028451.jpg,612,612,orange,165.41,134.13,317.28,290.51
000000023400.jpg,612,612,orange,126.72,194.4,465.12,521.28
000000009113.jpg,640,427,orange,444.52,151.95,459.35,157.43
000000023400.jpg,612,612,orange,428.8,104.59,594.13,478.75
000000023400.jpg,612,612,orange,171.36,74.88,518.4,185.76
000000015851.jpg,640,444,orange,316.82,51.15,330.23,66.91
000000031733.jpg,640,480,orange,251.77,20.85,307.94,77.02
000000023400.jpg,612,612,orange,14.37,73.27,195.38,278.7
000000015653.jpg,640,360,orange,438.55,123.05,494.44,169.2
000000012902.jpg,332,500,orange,52.94,1.18,241.18,180
000000018292.jpg,640,480,orange,170.14,20.28,353.8,202.82
000000013893.jpg,427,640,orange,181.23,451.23,211.18,472.63
000000029875.jpg,375,500,orange,229.5,435.66,267.75,466.52
000000033009.jpg,426,640,orange,250.65,504.49,273.07,525.36
000000023400.jpg,612,612,orange,105.37,106.81,441.68,303.11
000000013893.jpg,427,640,orange,50.83,426.08,292.11,558.58
000000035514.jpg,334,500,orange,3.94,20.67,169.29,158.46
000000015851.jpg,640,444,orange,190.69,0.36,203.52,13.19
000000031733.jpg,640,480,orange,156.99,32.75,221.36,86.96
000000035514.jpg,334,500,orange,47.42,333.69,165.04,383.67
000000035514.jpg,334,500,orange,249.41,173.98,305.88,216.33
000000018292.jpg,640,480,orange,321.07,66.74,495.35,232.87
000000018292.jpg,640,480,orange,384.3,199.65,565.17,383.05
000000018292.jpg,640,480,orange,160.01,254.53,304,408.12
000000033009.jpg,426,640,orange,269.96,501.7,296.17,526.03
000000023400.jpg,612,612,orange,15.13,261.3,159.53,533.61
000000035514.jpg,334,500,orange,85.28,167.42,166.18,214.61
000000003464.jpg,427,640,orange,221.92,474.84,265.45,514.49
000000035514.jpg,334,500,orange,261.93,4.99,313.23,54.03
000000019637.jpg,640,427,orange,545.42,231.28,552.83,233.92
000000029154.jpg,640,480,orange,305.63,342.27,385.55,423.49
000000026764.jpg,480,640,orange,352.53,167.22,416.41,268.73
000000005483.jpg,640,568,orange,275.08,333.14,327.31,360.47
000000033009.jpg,426,640,orange,290.01,520.09,310.14,535.37
000000015089.jpg,640,426,orange,165.91,365.29,182.01,375.04
000000003464.jpg,427,640,orange,170.31,495.14,215.3,529.98
000000013912.jpg,640,427,orange,324.1,300.81,391.97,372.28
000000026764.jpg,480,640,orange,119.92,173.43,249.05,277.16
000000029154.jpg,640,480,orange,240.69,330.34,305.49,407.9
000000018292.jpg,640,480,orange,335.46,319.1,416.36,373.03
000000014483.jpg,640,425,orange,245.45,122.25,441.24,318.03
000000007945.jpg,640,520,orange,466.56,0.47,511.37,35.97
000000012805.jpg,640,480,orange,256.67,264.84,275.69,286.44
000000018292.jpg,640,480,orange,196.31,184.27,242.7,234.97
000000003464.jpg,427,640,orange,174.24,475.37,216.39,498.54
000000033009.jpg,426,640,orange,229.06,526.12,261.93,553.15
000000003464.jpg,427,640,orange,214.46,512.48,249.8,531.48
000000014483.jpg,640,425,orange,238.76,0,433.6,152.09
000000019637.jpg,640,427,orange,542.55,234.26,553.05,244.39
000000029875.jpg,375,500,orange,134.94,148.81,157.2,170.75
000000026764.jpg,480,640,orange,32.22,112.22,157.42,231.79
000000026764.jpg,480,640,orange,144.38,116.73,228.66,188.29
000000005483.jpg,640,568,orange,374.59,240.68,391.28,262.11
000000005483.jpg,640,568,orange,406.98,246.54,424.45,257.59
000000014483.jpg,640,425,orange,445.8,17.12,637.76,168.02
000000014483.jpg,640,425,orange,447.92,166.24,640,331.47
000000014483.jpg,640,425,orange,462.27,317.74,640,425
000000005483.jpg,640,568,orange,390.71,317.5,446.1,371.91
000000014483.jpg,640,425,orange,241.13,294.15,444.51,424.91
000000029154.jpg,640,480,orange,224.7,281.18,300.24,340.25
000000005483.jpg,640,568,orange,374.6,357.67,396.08,371.72
000000014483.jpg,640,425,orange,0,261.48,217.88,425
000000005483.jpg,640,568,orange,355.06,356.78,374.38,374.07
000000003464.jpg,427,640,orange,262.26,481.55,289.51,512.34
000000029154.jpg,640,480,orange,261.9,249.51,335.62,314.25
000000014483.jpg,640,425,orange,1.29,145.11,194.94,314.99
000000005483.jpg,640,568,orange,456.1,345.33,478.04,365.85
000000014483.jpg,640,425,orange,1.91,6.69,186.24,157.58
000000005483.jpg,640,568,orange,358.91,248.58,383.87,267.47
000000014483.jpg,640,425,orange,24.83,0.96,201.52,42.98
000000005483.jpg,640,568,orange,284.74,358.8,305.78,376.94
000000029154.jpg,640,480,orange,192.44,238.33,261.56,305.72
000000014483.jpg,640,425,orange,447.92,1.19,615.06,44.17
000000029154.jpg,640,480,orange,188.27,308.11,237.61,356.84
000000005483.jpg,640,568,orange,582.77,281.32,597.08,294.37
000000029154.jpg,640,480,orange,122.6,300.62,196.61,375.25
000000005483.jpg,640,568,orange,572.57,281,584.73,293.74
000000029154.jpg,640,480,orange,136.4,241.48,195.3,298.53
000000029154.jpg,640,480,orange,294.18,312.51,366.49,361.32
000000029154.jpg,640,480,orange,392,257.35,450.1,300.14
000000005483.jpg,640,568,orange,585.58,307.73,598.32,323.02
000000023735.jpg,612,612,orange,19.47,348.39,131.32,485.2
000000028451.jpg,612,612,orange,315.18,132.45,465.96,284.86
000000015851.jpg,640,444,orange,328.65,44.05,344.23,58.03
000000026764.jpg,480,640,orange,219.26,113.58,321.58,199.97
000000023735.jpg,612,612,orange,0,273.54,130.41,403.96
000000029154.jpg,640,480,orange,273.32,407.68,406.38,480
000000015851.jpg,640,444,orange,311.26,70.61,325.47,85
000000026529.jpg,640,428,orange,151.5,74.34,235.02,149.02
000000025172.jpg,640,478,orange,535.46,31.43,640,198.96
000000026764.jpg,480,640,orange,242.03,141.03,386.92,276.33
000000003464.jpg,427,640,orange,214.2,476.93,235.73,496.57
000000015653.jpg,640,360,orange,375.11,121.94,429.79,186.35
000000029154.jpg,640,480,orange,381.1,290.86,439.75,337.65
000000003464.jpg,427,640,orange,250.06,501.99,279.36,529.3
000000000009.jpg,640,480,orange,376.2,40.36,451.75,86.89
000000026764.jpg,480,640,orange,207.21,62.66,294.57,138.56
000000000009.jpg,640,480,orange,465.78,38.97,523.85,85.64
000000013912.jpg,640,427,orange,302.69,263.18,315.58,275.94
000000026764.jpg,480,640,orange,312.52,127.53,359.19,154.2
000000003464.jpg,427,640,orange,203.25,493.48,226.87,515.53
000000000009.jpg,640,480,orange,385.7,73.66,469.72,144.17
000000003464.jpg,427,640,orange,164.24,494.54,193.27,526.92
000000013912.jpg,640,427,orange,267.38,252.66,344.52,280.04
000000000009.jpg,640,480,orange,364.05,2.49,458.81,73.56
000000026764.jpg,480,640,orange,84.57,223.98,122.36,255.48
000000005483.jpg,640,568,orange,304.78,385.23,323.48,405.39
000000029154.jpg,640,480,orange,340.4,215.37,409.54,280.04
000000015089.jpg,640,426,orange,139.71,352.96,161.73,374.76
000000015089.jpg,640,426,orange,123.47,351.03,144.43,363
000000001306.jpg,500,333,orange,331.43,181.83,340.86,193.37
000000035514.jpg,334,500,orange,299.14,166.71,331.19,211
000000015851.jpg,640,444,orange,172.05,0,187.54,13.64
000000008734.jpg,640,480,orange,523.73,96.73,595.09,173.99
000000007179.jpg,640,506,orange,375.58,363.48,469.34,464.31
000000028287.jpg,640,478,orange,433.33,267.04,489.03,318.26
000000033009.jpg,426,640,orange,295.39,533.1,314.08,554.9
000000005483.jpg,640,568,orange,253,227,603,410
PUZZLE_COURTYARD_T_H_frame_0988_jpg.rf.aeec9ddfef50984d03326b8333feb40c.jpg,720,1280,right_hand,482,197,955,519
PUZZLE_LIVINGROOM_T_B_frame_0131_jpg.rf.433610eaa9cc184369c27ccb71bd7d84.jpg,720,1280,right_hand,526,598,976,717
CARDS_LIVINGROOM_S_H_frame_0096_jpg.rf.aa9d52c75ba7afe37a0a471b5ebc02a7.jpg,720,1280,left_hand,359,599,512,716
CARDS_COURTYARD_S_H_frame_2292_jpg.rf.c6bf1f2856424f374638bd37abbeca6f.jpg,720,1280,right_hand,556,580,840,716
JENGA_LIVINGROOM_H_B_frame_1393_jpg.rf.35dd7253187418d0d377227ec614df21.jpg,720,1280,right_hand,730,216,1031,700
JENGA_LIVINGROOM_T_S_frame_2093_jpg.rf.05fc6979a1b2af728e05bc95d4916021.jpg,720,1280,left_hand,2,370,388,710
PUZZLE_OFFICE_B_H_frame_2377_jpg.rf.c7220e33a66d655e8ddf52249b0439f6.jpg,720,1280,right_hand,542,455,796,718
CHESS_COURTYARD_T_B_frame_1014_jpg.rf.3c2e228ae29c891eb89c12f31a0c1d50.jpg,720,1280,right_hand,325,625,624,716
CARDS_COURTYARD_T_B_frame_1226_jpg.rf.547c3961e2670e11a0b6798e230dbb1e.jpg,720,1280,left_hand,200,669,379,714
PUZZLE_COURTYARD_S_B_frame_0983_jpg.rf.fcbfbfeb6e8e988811a515dd3927c369.jpg,720,1280,right_hand,618,593,947,716
CARDS_LIVINGROOM_H_S_frame_2174_jpg.rf.ccd15295e8467e36bb967c11cdd0f57d.jpg,720,1280,right_hand,586,565,920,719
JENGA_COURTYARD_T_S_frame_0332_jpg.rf.0757d6a89b6d5f29757de5b99056f502.jpg,720,1280,right_hand,534,424,876,693
JENGA_LIVINGROOM_S_T_frame_0691_jpg.rf.74dedd9cbb0f4282a0f58eb732579969.jpg,720,1280,left_hand,1,339,450,693
JENGA_LIVINGROOM_T_S_frame_1466_jpg.rf.0469c1e04502da8f36bf7e6bcd99c194.jpg,720,1280,left_hand,234,715,270,719
CARDS_LIVINGROOM_S_H_frame_0246_jpg.rf.941d0f58efeeb6ea119bac9407f80f82.jpg,720,1280,left_hand,404,674,488,718
CARDS_LIVINGROOM_S_H_frame_2279_jpg.rf.b33c0fe1ffe4afaea22fe13ea745c29a.jpg,720,1280,left_hand,99,513,505,718
PUZZLE_OFFICE_T_S_frame_1846_jpg.rf.9a607d00f5a48a5a100c77ed25d6c133.jpg,720,1280,right_hand,585,302,857,662
CARDS_COURTYARD_B_T_frame_1338_jpg.rf.931b507004dd634e598be9170349b85a.jpg,720,1280,right_hand,711,640,771,714
PUZZLE_OFFICE_H_B_frame_1833_jpg.rf.f93eee67f384759c58b3486bea9e0faf.jpg,720,1280,left_hand,108,633,351,716
JENGA_LIVINGROOM_H_B_frame_2233_jpg.rf.c380c012ff04bf4dd507c94d1ea1eef5.jpg,720,1280,right_hand,646,198,901,553
CARDS_OFFICE_H_T_frame_2131_jpg.rf.2b72dcac3de795ec0b6a7d95473285fe.jpg,720,1280,right_hand,594,288,1008,549
CARDS_LIVINGROOM_B_T_frame_2037_jpg.rf.456026495b6f227f94a3dfa3394e4dd1.jpg,720,1280,right_hand,590,646,853,718
PUZZLE_LIVINGROOM_S_H_frame_0183_jpg.rf.09298ac6692f7932cc22e60e9bd058da.jpg,720,1280,left_hand,183,540,550,716
PUZZLE_LIVINGROOM_H_S_frame_1466_jpg.rf.4cbc2e4f5b11283c43961bf5de618b09.jpg,720,1280,left_hand,9,555,366,715
JENGA_LIVINGROOM_H_B_frame_0365_jpg.rf.673950ea2e2ec5de9cd7d7311d84fcde.jpg,720,1280,right_hand,534,295,820,621
JENGA_OFFICE_T_H_frame_2665_jpg.rf.bb3ceea1fd1d236e272a48f795008034.jpg,720,1280,left_hand,7,329,210,617
CARDS_OFFICE_H_T_frame_0160_jpg.rf.85008ce1df993758d9c467df63414719.jpg,720,1280,left_hand,174,654,253,718
CARDS_LIVINGROOM_H_S_frame_2279_jpg.rf.58db4eb017610fee2f1b4b10764e4781.jpg,720,1280,right_hand,765,381,1104,719
CHESS_OFFICE_T_H_frame_1366_jpg.rf.e35a72d5e250103dc7814d3eab178864.jpg,720,1280,left_hand,259,650,498,718
PUZZLE_OFFICE_B_H_frame_2377_jpg.rf.c7220e33a66d655e8ddf52249b0439f6.jpg,720,1280,left_hand,150,430,508,714
CHESS_LIVINGROOM_T_H_frame_2417_jpg.rf.3c1a4ad615012e19abd1ad16b0f0c478.jpg,720,1280,left_hand,0,331,76,545
CHESS_COURTYARD_T_B_frame_0982_jpg.rf.3975b84f67a3c60718246a647a967006.jpg,720,1280,right_hand,276,655,546,718
PUZZLE_OFFICE_T_S_frame_1830_jpg.rf.0e04695ff54853f329e46f63ef97b75f.jpg,720,1280,left_hand,108,477,436,719
PUZZLE_LIVINGROOM_H_S_frame_0149_jpg.rf.2b96c30e985a282fae953f06d94a5aef.jpg,720,1280,left_hand,91,552,378,717
CARDS_LIVINGROOM_T_B_frame_0797_jpg.rf.77d8ab22efd8eb5b53b65cf50eb76d29.jpg,720,1280,left_hand,5,544,457,719
PUZZLE_LIVINGROOM_T_B_frame_0307_jpg.rf.054b4d7adf7204f75d79d39915fc5839.jpg,720,1280,right_hand,539,556,1168,717
CARDS_OFFICE_H_T_frame_1614_jpg.rf.1c96bb2745f5dd60a6a1e3a54bd3e1b0.jpg,720,1280,right_hand,507,531,894,718
PUZZLE_OFFICE_T_S_frame_1555_jpg.rf.3cbacdcc88f3d2c6c174e20c4430141e.jpg,720,1280,right_hand,581,555,857,719
CARDS_LIVINGROOM_B_T_frame_0145_jpg.rf.127cb3f8fba0002c3935685f49ef5a88.jpg,720,1280,right_hand,762,650,972,718
CHESS_COURTYARD_T_B_frame_0918_jpg.rf.a31bd9d08cfc0fbe468c21490d31fba8.jpg,720,1280,right_hand,317,625,671,717
CARDS_OFFICE_T_H_frame_1021_jpg.rf.8df06c4119187211722880eefbeb6c27.jpg,720,1280,left_hand,200,651,319,719
CHESS_OFFICE_S_B_frame_0460_jpg.rf.dba2956e45f028662fa109918186e277.jpg,720,1280,right_hand,779,546,1152,716
CARDS_OFFICE_T_H_frame_2622_jpg.rf.50e4e2764f0afa7d3c7ec09c326eba1c.jpg,720,1280,right_hand,497,596,686,719
JENGA_COURTYARD_H_B_frame_1961_jpg.rf.dc93322594f45bd61af7a7037f980124.jpg,720,1280,left_hand,1,101,300,479
PUZZLE_COURTYARD_S_B_frame_0165_jpg.rf.759dfb04559f21c24546099500a1862a.jpg,720,1280,left_hand,216,576,489,718
JENGA_OFFICE_T_H_frame_2530_jpg.rf.d8bf278dbca370764b32f3dc123a2c4d.jpg,720,1280,left_hand,204,267,439,477
JENGA_LIVINGROOM_T_S_frame_0094_jpg.rf.68d7228e2c672387cd0c914fa49ab4ed.jpg,720,1280,left_hand,118,277,428,632
PUZZLE_OFFICE_T_S_frame_0459_jpg.rf.307773daa4067110b2aa6af8be8b67f7.jpg,720,1280,left_hand,218,579,563,715
CHESS_COURTYARD_T_B_frame_0947_jpg.rf.3789496cfb354c1e7e33663bd61d2472.jpg,720,1280,right_hand,382,622,656,718
JENGA_OFFICE_B_S_frame_0519_jpg.rf.e80cf92ef9e55fcede271d5a61effa85.jpg,720,1280,right_hand,493,429,828,716
PUZZLE_LIVINGROOM_B_T_frame_0385_jpg.rf.90caf4efda9c176cf3e1623570c8e0ef.jpg,720,1280,right_hand,704,582,1075,715
CHESS_COURTYARD_T_B_frame_1816_jpg.rf.99b6342579a6866aeea92a97aa6c3486.jpg,720,1280,left_hand,106,600,428,718
CHESS_OFFICE_S_B_frame_0640_jpg.rf.528881781397ddb2565054e365bf57f0.jpg,720,1280,right_hand,612,614,1031,717
PUZZLE_COURTYARD_S_B_frame_0165_jpg.rf.759dfb04559f21c24546099500a1862a.jpg,720,1280,right_hand,514,567,820,718
JENGA_COURTYARD_T_S_frame_1320_jpg.rf.fe5fbf6e5d6d46c13fc4ae400b3b7d60.jpg,720,1280,right_hand,492,180,926,537
CHESS_LIVINGROOM_H_T_frame_0972_jpg.rf.f53408b35293a7aecc5c94071513517d.jpg,720,1280,right_hand,1067,606,1279,718
JENGA_LIVINGROOM_S_T_frame_2426_jpg.rf.a02eeb37b848061522e4cead0ec5eaf3.jpg,720,1280,left_hand,3,341,236,718
CHESS_LIVINGROOM_T_H_frame_1271_jpg.rf.68c333e868cf9e82dc9a6250fb36d7a2.jpg,720,1280,right_hand,752,512,1199,719
JENGA_LIVINGROOM_H_B_frame_0365_jpg.rf.673950ea2e2ec5de9cd7d7311d84fcde.jpg,720,1280,right_hand,534,295,820,621
CARDS_COURTYARD_S_H_frame_2165_jpg.rf.73fab304d0cc49a438dd0371b86627ac.jpg,720,1280,left_hand,147,576,419,718
PUZZLE_LIVINGROOM_T_B_frame_2166_jpg.rf.62339887d71f8b7bf0b25b0699c9fe0a.jpg,720,1280,right_hand,448,384,1084,716
JENGA_LIVINGROOM_S_T_frame_2287_jpg.rf.6e6bc5d77fee2d37e0e13235206dafae.jpg,720,1280,right_hand,1044,699,1107,718
