filename,height,width,class,xmin,ymin,xmax,ymax
PUZZLE_LIVINGROOM_S_H_frame_1340_jpg.rf.6e9def0e7cc6952762fe9099697c7146.jpg,720,1280,2,626,650,940,718
JENGA_COURTYARD_T_S_frame_2330_jpg.rf.6e9f94ae3bde0b3e0d52aa95fe51a9d0.jpg,720,1280,1,148,413,481,718
JENGA_COURTYARD_T_S_frame_2330_jpg.rf.6e9f94ae3bde0b3e0d52aa95fe51a9d0.jpg,720,1280,2,489,403,810,688
CARDS_COURTYARD_H_S_frame_0552_jpg.rf.6ea4d7f6e4b6dad5a9164349a8db4ecb.jpg,720,1280,1,354,673,467,719
CARDS_COURTYARD_H_S_frame_0552_jpg.rf.6ea4d7f6e4b6dad5a9164349a8db4ecb.jpg,720,1280,2,546,425,930,719
PUZZLE_LIVINGROOM_T_B_frame_0917_jpg.rf.6eae9b3b2374d87d5871704a5c48324d.jpg,720,1280,1,2,556,93,640
PUZZLE_LIVINGROOM_T_B_frame_0917_jpg.rf.6eae9b3b2374d87d5871704a5c48324d.jpg,720,1280,2,635,445,1150,718
CARDS_COURTYARD_T_B_frame_1672_jpg.rf.6eb633e022eb6206f937608e6d25dd81.jpg,720,1280,1,259,584,542,717
CARDS_COURTYARD_T_B_frame_1672_jpg.rf.6eb633e022eb6206f937608e6d25dd81.jpg,720,1280,2,754,440,1033,712
PUZZLE_LIVINGROOM_T_B_frame_0577_jpg.rf.6ec0e72c59e7c020466e498651b5eab6.jpg,720,1280,1,2,518,255,706
PUZZLE_LIVINGROOM_T_B_frame_0577_jpg.rf.6ec0e72c59e7c020466e498651b5eab6.jpg,720,1280,2,616,516,1159,717
JENGA_LIVINGROOM_S_T_frame_1320_jpg.rf.6edf841ba38c2699b8503426d86e5837.jpg,720,1280,2,584,483,989,718
JENGA_OFFICE_S_B_frame_0507_jpg.rf.6ef3f6bf2b984b7d7f27ee6050d5d7b1.jpg,720,1280,2,742,670,947,719
JENGA_LIVINGROOM_B_H_frame_1077_jpg.rf.6ef41fbc340d286dc6a13368ae8a4328.jpg,720,1280,2,622,218,1044,476
JENGA_COURTYARD_H_B_frame_1755_jpg.rf.6eff31fc54569ebfbca6f5afa09e0694.jpg,720,1280,1,391,246,546,585
JENGA_COURTYARD_H_B_frame_1755_jpg.rf.6eff31fc54569ebfbca6f5afa09e0694.jpg,720,1280,2,597,241,868,652
CARDS_OFFICE_B_S_frame_2124_jpg.rf.6effecae2cfa50f3e96b249967271730.jpg,720,1280,2,541,549,830,719
PUZZLE_LIVINGROOM_S_H_frame_1550_jpg.rf.6f0b7d271721df72a82e9e1420eb4c9f.jpg,720,1280,1,115,568,480,718
CHESS_COURTYARD_B_T_frame_2452_jpg.rf.6f1e7db4a4f632de84a4433b3a18c724.jpg,720,1280,2,679,441,920,617
JENGA_OFFICE_H_T_frame_1837_jpg.rf.6f50f3ef7b72a6ba7cd267f17f24db3a.jpg,720,1280,2,590,265,906,629
JENGA_OFFICE_H_T_frame_1837_jpg.rf.6f50f3ef7b72a6ba7cd267f17f24db3a.jpg,720,1280,1,231,353,541,702
CARDS_LIVINGROOM_S_H_frame_2363_jpg.rf.6f558e56d52e2c7960ce6cc6d671cfab.jpg,720,1280,1,135,542,497,718
CARDS_LIVINGROOM_S_H_frame_2363_jpg.rf.6f558e56d52e2c7960ce6cc6d671cfab.jpg,720,1280,2,565,525,857,718
PUZZLE_OFFICE_T_S_frame_0580_jpg.rf.6f56c2765020d77446cf3fb492cb68be.jpg,720,1280,1,6,438,272,719
PUZZLE_OFFICE_T_S_frame_0580_jpg.rf.6f56c2765020d77446cf3fb492cb68be.jpg,720,1280,2,740,488,1088,708
JENGA_OFFICE_S_B_frame_1667_jpg.rf.6f5faebe8f1eaebd22b7acab4f08ea30.jpg,720,1280,2,237,214,516,541
PUZZLE_OFFICE_S_T_frame_0585_jpg.rf.6f80b4e7880dba2832cab7d70b8f9564.jpg,720,1280,1,118,580,435,714
PUZZLE_OFFICE_S_T_frame_0585_jpg.rf.6f80b4e7880dba2832cab7d70b8f9564.jpg,720,1280,2,552,506,796,712
CHESS_COURTYARD_T_B_frame_1624_jpg.rf.6fc96c93c7972471ba317658cef1c7d8.jpg,720,1280,1,118,671,342,717
CHESS_COURTYARD_T_B_frame_1624_jpg.rf.6fc96c93c7972471ba317658cef1c7d8.jpg,720,1280,2,453,706,565,718
PUZZLE_COURTYARD_H_T_frame_2162_jpg.rf.6fd3b19fb5a744639e7899c1c89797d9.jpg,720,1280,1,373,433,646,677
PUZZLE_COURTYARD_H_T_frame_2162_jpg.rf.6fd3b19fb5a744639e7899c1c89797d9.jpg,720,1280,2,655,497,911,718
JENGA_OFFICE_H_T_frame_2657_jpg.rf.6fd46d78de31e595b06de52f78c25642.jpg,720,1280,2,635,436,877,658
PUZZLE_LIVINGROOM_H_S_frame_1318_jpg.rf.6fd896d8566941fa59e81b1753cd9732.jpg,720,1280,1,199,632,282,718
PUZZLE_LIVINGROOM_H_S_frame_1318_jpg.rf.6fd896d8566941fa59e81b1753cd9732.jpg,720,1280,2,426,665,577,713
JENGA_COURTYARD_B_H_frame_0900_jpg.rf.6fda1ffd7d558a78708a15aeb918dff2.jpg,720,1280,1,422,703,504,719
JENGA_COURTYARD_B_H_frame_0900_jpg.rf.6fda1ffd7d558a78708a15aeb918dff2.jpg,720,1280,2,612,460,855,719
CHESS_LIVINGROOM_H_T_frame_0052_jpg.rf.6fe4711ed2172afcac9cb0c33282b994.jpg,720,1280,1,1,578,82,716
CHESS_LIVINGROOM_H_T_frame_0052_jpg.rf.6fe4711ed2172afcac9cb0c33282b994.jpg,720,1280,2,817,318,1279,710
JENGA_OFFICE_H_T_frame_1375_jpg.rf.6fe59c556dd211753ed64f98a0491feb.jpg,720,1280,1,217,341,398,664
JENGA_OFFICE_H_T_frame_1375_jpg.rf.6fe59c556dd211753ed64f98a0491feb.jpg,720,1280,2,503,257,685,628
PUZZLE_LIVINGROOM_T_B_frame_0768_jpg.rf.6feca905c54f8e57082e6e2422cdfea1.jpg,720,1280,1,3,523,292,714
PUZZLE_LIVINGROOM_T_B_frame_0768_jpg.rf.6feca905c54f8e57082e6e2422cdfea1.jpg,720,1280,2,528,555,1002,713
JENGA_COURTYARD_S_T_frame_0526_jpg.rf.70567ee00ddabb457314e7b8f6a019bf.jpg,720,1280,1,327,635,459,718
JENGA_LIVINGROOM_H_B_frame_0198_jpg.rf.703d299aa38dd04e385fd8f12e96e6f6.jpg,720,1280,2,601,411,899,683
PUZZLE_COURTYARD_H_T_frame_0305_jpg.rf.706414f18143a7cbbf2c97f499cbd132.jpg,720,1280,1,238,658,390,718
PUZZLE_COURTYARD_H_T_frame_0305_jpg.rf.706414f18143a7cbbf2c97f499cbd132.jpg,720,1280,2,668,450,854,626
PUZZLE_LIVINGROOM_H_S_frame_2326_jpg.rf.706527a8e2ce232d9ff35a82c9115c3a.jpg,720,1280,1,65,566,439,718
PUZZLE_LIVINGROOM_H_S_frame_2326_jpg.rf.706527a8e2ce232d9ff35a82c9115c3a.jpg,720,1280,2,519,581,807,715
JENGA_COURTYARD_T_S_frame_0414_jpg.rf.706c64d9ec1c6806a4b757ddec395a3d.jpg,720,1280,1,52,508,390,714
JENGA_COURTYARD_T_S_frame_0414_jpg.rf.706c64d9ec1c6806a4b757ddec395a3d.jpg,720,1280,2,494,449,852,710
JENGA_COURTYARD_B_H_frame_1162_jpg.rf.70781d8ef571ed36ea97741b8577bd30.jpg,720,1280,2,741,677,891,719
JENGA_COURTYARD_B_H_frame_0489_jpg.rf.707ef53a91b77583f4233b1c14d8c195.jpg,720,1280,2,677,373,960,719
PUZZLE_COURTYARD_H_T_frame_1237_jpg.rf.708bd12a4c1c68dcba87135308e3f24b.jpg,720,1280,1,246,440,430,611
PUZZLE_COURTYARD_H_T_frame_1237_jpg.rf.708bd12a4c1c68dcba87135308e3f24b.jpg,720,1280,2,912,594,1199,718
CHESS_LIVINGROOM_T_H_frame_2308_jpg.rf.708c4b2c5f8eb820fce9782157909664.jpg,720,1280,1,1,366,141,588
CHESS_LIVINGROOM_T_H_frame_2308_jpg.rf.708c4b2c5f8eb820fce9782157909664.jpg,720,1280,2,392,201,746,469
CARDS_COURTYARD_B_T_frame_1523_jpg.rf.7091a022a8d22dcc906055107ff54498.jpg,720,1280,1,325,531,625,718
CARDS_COURTYARD_B_T_frame_1523_jpg.rf.7091a022a8d22dcc906055107ff54498.jpg,720,1280,2,861,613,1104,718
CARDS_OFFICE_S_B_frame_0915_jpg.rf.7097a76b741471be42ac4fab306220ad.jpg,720,1280,1,299,442,498,712
JENGA_COURTYARD_B_H_frame_1294_jpg.rf.70ab237c5b9d6aeb251d068b32cfd835.jpg,720,1280,1,400,687,519,719
JENGA_COURTYARD_B_H_frame_1294_jpg.rf.70ab237c5b9d6aeb251d068b32cfd835.jpg,720,1280,2,658,315,945,692
PUZZLE_COURTYARD_H_T_frame_0373_jpg.rf.70ab9a5b2ba2952c9c56c0695c6b41ee.jpg,720,1280,1,303,353,565,625
PUZZLE_COURTYARD_H_T_frame_0373_jpg.rf.70ab9a5b2ba2952c9c56c0695c6b41ee.jpg,720,1280,2,620,486,938,716
CHESS_OFFICE_B_S_frame_1203_jpg.rf.70b5c88c32de8c95e65f8ec372294a2b.jpg,720,1280,1,222,635,469,716
CHESS_OFFICE_B_S_frame_1203_jpg.rf.70b5c88c32de8c95e65f8ec372294a2b.jpg,720,1280,2,703,597,1013,718
CHESS_OFFICE_S_B_frame_1320_jpg.rf.70e4eba4541559a76d7cd72a04fadec4.jpg,720,1280,1,37,611,375,719
CHESS_OFFICE_S_B_frame_1320_jpg.rf.70e4eba4541559a76d7cd72a04fadec4.jpg,720,1280,2,701,672,994,716
PUZZLE_OFFICE_H_B_frame_0496_jpg.rf.70e69b57fd7456aa9c73fd9f112a01cb.jpg,720,1280,2,645,396,893,618
JENGA_LIVINGROOM_H_B_frame_0307_jpg.rf.70f840ef1e3a38592c1032731b10d1d3.jpg,720,1280,2,646,386,944,697
CHESS_LIVINGROOM_H_T_frame_1063_jpg.rf.70fc38a2be157cf78cf39080ccd98028.jpg,720,1280,1,33,636,305,719
CHESS_LIVINGROOM_H_T_frame_1063_jpg.rf.70fc38a2be157cf78cf39080ccd98028.jpg,720,1280,2,544,330,1088,616
CHESS_LIVINGROOM_T_H_frame_1867_jpg.rf.70ff72ed8f99ca9f3f2e99f48864655f.jpg,720,1280,2,244,125,678,470
JENGA_LIVINGROOM_S_T_frame_1188_jpg.rf.710d52034738e593a0eeced33eafd0a3.jpg,720,1280,1,79,661,361,718
JENGA_LIVINGROOM_S_T_frame_1188_jpg.rf.710d52034738e593a0eeced33eafd0a3.jpg,720,1280,2,694,686,842,718
PUZZLE_COURTYARD_B_S_frame_1502_jpg.rf.711c649d91f090085222f9d090406509.jpg,720,1280,1,10,690,165,719
PUZZLE_COURTYARD_B_S_frame_1502_jpg.rf.711c649d91f090085222f9d090406509.jpg,720,1280,2,1040,666,1189,719
CARDS_COURTYARD_H_S_frame_1195_jpg.rf.71468abadec35ffcb1ec1166cb90f204.jpg,720,1280,1,67,555,381,719
CARDS_COURTYARD_H_S_frame_1195_jpg.rf.71468abadec35ffcb1ec1166cb90f204.jpg,720,1280,2,445,548,810,719
JENGA_COURTYARD_H_B_frame_1016_jpg.rf.7159234e032e5684a634a933a23762c5.jpg,720,1280,2,550,229,815,551
JENGA_COURTYARD_S_T_frame_0496_jpg.rf.7175ea0262b8f735582294508155fd00.jpg,720,1280,1,298,585,435,717
CHESS_OFFICE_S_B_frame_1322_jpg.rf.718119548acccc934f97417b25be7c3b.jpg,720,1280,1,5,584,421,719
CHESS_OFFICE_S_B_frame_1322_jpg.rf.718119548acccc934f97417b25be7c3b.jpg,720,1280,2,683,647,1014,719
JENGA_OFFICE_T_H_frame_0599_jpg.rf.718780de85d1677de0d09bde64cf2dbe.jpg,720,1280,1,311,687,434,719
JENGA_OFFICE_T_H_frame_0599_jpg.rf.718780de85d1677de0d09bde64cf2dbe.jpg,720,1280,2,470,705,594,719
PUZZLE_LIVINGROOM_H_S_frame_0777_jpg.rf.718b1ffe37dcff5e10c039d31417017e.jpg,720,1280,1,3,587,214,716
PUZZLE_LIVINGROOM_H_S_frame_0777_jpg.rf.718b1ffe37dcff5e10c039d31417017e.jpg,720,1280,2,602,393,905,618
CHESS_LIVINGROOM_T_H_frame_0023_jpg.rf.7190b4dc9b0b2b7bd2541a7415b2272d.jpg,720,1280,2,681,0,923,209
CHESS_LIVINGROOM_T_H_frame_0023_jpg.rf.7190b4dc9b0b2b7bd2541a7415b2272d.jpg,720,1280,1,5,98,145,256
JENGA_OFFICE_H_T_frame_1370_jpg.rf.71b3b70edfda98bb043f0747998d855a.jpg,720,1280,1,175,369,410,709
JENGA_OFFICE_H_T_frame_1370_jpg.rf.71b3b70edfda98bb043f0747998d855a.jpg,720,1280,2,553,317,719,688
JENGA_COURTYARD_B_H_frame_2566_jpg.rf.71fd02e8350f72fa03a36fe3a62b6e21.jpg,720,1280,2,624,616,820,718
JENGA_OFFICE_S_B_frame_2695_jpg.rf.7209dd7d45b56cff01778b77d75ef219.jpg,720,1280,2,678,651,806,716
CARDS_OFFICE_H_T_frame_1880_jpg.rf.720f27fa9cad1eeb3e367d1ec1110c18.jpg,720,1280,2,790,210,1172,605
CARDS_OFFICE_H_T_frame_1880_jpg.rf.720f27fa9cad1eeb3e367d1ec1110c18.jpg,720,1280,1,277,665,332,718
CARDS_COURTYARD_S_H_frame_0016_jpg.rf.7217e76fe08f56073a3b1236dc89b22f.jpg,720,1280,1,251,678,510,718
CARDS_COURTYARD_S_H_frame_0016_jpg.rf.7217e76fe08f56073a3b1236dc89b22f.jpg,720,1280,2,586,680,645,718
CARDS_LIVINGROOM_H_S_frame_1184_jpg.rf.72446c3eacfffefa307d51147dcc72f0.jpg,720,1280,1,47,545,367,718
CARDS_LIVINGROOM_H_S_frame_1184_jpg.rf.72446c3eacfffefa307d51147dcc72f0.jpg,720,1280,2,770,608,1158,718
CARDS_OFFICE_H_T_frame_1646_jpg.rf.728a0b8767c01bf6e9b8229158d6a7c2.jpg,720,1280,2,817,503,1087,717
CHESS_COURTYARD_H_S_frame_1712_jpg.rf.7299f3171199ae86a07284e25998f454.jpg,720,1280,2,783,456,1205,693
CHESS_OFFICE_B_S_frame_0262_jpg.rf.72e7f33ea924a145f54c7253454795cb.jpg,720,1280,2,693,541,993,717
JENGA_COURTYARD_H_B_frame_2546_jpg.rf.7313e8125f4c3ac827804be7d1668175.jpg,720,1280,1,270,700,389,718
JENGA_COURTYARD_H_B_frame_2546_jpg.rf.7313e8125f4c3ac827804be7d1668175.jpg,720,1280,2,376,51,541,303
CHESS_LIVINGROOM_T_H_frame_2567_jpg.rf.7314ae6463d153f9acb6d7634dfab1d3.jpg,720,1280,1,5,338,35,499
CHESS_LIVINGROOM_T_H_frame_2567_jpg.rf.7314ae6463d153f9acb6d7634dfab1d3.jpg,720,1280,2,568,378,1123,718
CHESS_LIVINGROOM_H_T_frame_2252_jpg.rf.7322645320a1702358af377c6701874e.jpg,720,1280,2,1043,259,1279,589
CHESS_LIVINGROOM_H_T_frame_2252_jpg.rf.7322645320a1702358af377c6701874e.jpg,720,1280,1,3,541,250,720
PUZZLE_LIVINGROOM_H_S_frame_0583_jpg.rf.73443d0f9327cca1defaf349cf3efdf8.jpg,720,1280,1,480,670,610,717
PUZZLE_LIVINGROOM_H_S_frame_0583_jpg.rf.73443d0f9327cca1defaf349cf3efdf8.jpg,720,1280,2,691,509,1012,711
CARDS_COURTYARD_T_B_frame_0858_jpg.rf.7351b99cedfd95fd1142ac85a9fdfe50.jpg,720,1280,1,163,594,484,718
CARDS_COURTYARD_T_B_frame_0858_jpg.rf.7351b99cedfd95fd1142ac85a9fdfe50.jpg,720,1280,2,542,560,856,718
CHESS_LIVINGROOM_T_H_frame_0342_jpg.rf.735fa2ed613e7470fbba92a4d051659a.jpg,720,1280,1,3,342,175,571
CHESS_LIVINGROOM_T_H_frame_0342_jpg.rf.735fa2ed613e7470fbba92a4d051659a.jpg,720,1280,2,475,551,929,719
JENGA_COURTYARD_H_B_frame_2157_jpg.rf.738391007298521a98170dfba6d7e3af.jpg,720,1280,1,1,159,321,544
JENGA_COURTYARD_H_B_frame_2157_jpg.rf.738391007298521a98170dfba6d7e3af.jpg,720,1280,2,779,63,1118,517
PUZZLE_COURTYARD_H_T_frame_1689_jpg.rf.73a53650dfaa6cfa1609021382d3f06d.jpg,720,1280,1,323,560,649,717
PUZZLE_COURTYARD_H_T_frame_1689_jpg.rf.73a53650dfaa6cfa1609021382d3f06d.jpg,720,1280,2,630,603,847,717
PUZZLE_COURTYARD_S_B_frame_2473_jpg.rf.73c92120486ee0b880ad5644fbdf3900.jpg,720,1280,1,13,563,123,712
PUZZLE_COURTYARD_S_B_frame_2473_jpg.rf.73c92120486ee0b880ad5644fbdf3900.jpg,720,1280,2,794,506,1055,713
CARDS_LIVINGROOM_S_H_frame_1742_jpg.rf.73fb0fa085391a6c1ff90ee504dbec1d.jpg,720,1280,1,241,672,395,718
CARDS_LIVINGROOM_S_H_frame_1742_jpg.rf.73fb0fa085391a6c1ff90ee504dbec1d.jpg,720,1280,2,616,659,751,718
PUZZLE_LIVINGROOM_H_S_frame_2418_jpg.rf.740954882e1e0497d4848a7bb7e38d5f.jpg,720,1280,1,206,404,462,671
PUZZLE_LIVINGROOM_H_S_frame_2418_jpg.rf.740954882e1e0497d4848a7bb7e38d5f.jpg,720,1280,2,624,406,905,707
CARDS_LIVINGROOM_H_S_frame_1145_jpg.rf.7412ec228039192bd4801d4a4e5d74d8.jpg,720,1280,2,564,605,879,719
CARDS_LIVINGROOM_H_S_frame_0101_jpg.rf.7429d0ed9c974ca4fad836e2f7b9c53d.jpg,720,1280,2,687,546,979,719
JENGA_OFFICE_S_B_frame_0826_jpg.rf.746b37ac813f7e8d6c06910dd3f4aa8f.jpg,720,1280,1,65,384,474,708
JENGA_OFFICE_S_B_frame_0826_jpg.rf.746b37ac813f7e8d6c06910dd3f4aa8f.jpg,720,1280,2,769,374,1123,709
CHESS_LIVINGROOM_S_B_frame_0164_jpg.rf.7459443eb3a099047ecc8cfe5ba3b873.jpg,720,1280,2,597,600,1009,717
CARDS_COURTYARD_B_T_frame_2491_jpg.rf.74809a165f0c05f53fa0508db7e5f43b.jpg,720,1280,2,726,570,942,718
PUZZLE_COURTYARD_H_T_frame_1972_jpg.rf.748d26bda2e8488f2dd9f9ebb340807e.jpg,720,1280,1,369,565,720,717
PUZZLE_COURTYARD_H_T_frame_1972_jpg.rf.748d26bda2e8488f2dd9f9ebb340807e.jpg,720,1280,2,721,341,898,519
CARDS_OFFICE_H_T_frame_1680_jpg.rf.74a7a77e8c1a68f5431df5eb8797cf50.jpg,720,1280,2,909,322,1159,635
JENGA_LIVINGROOM_T_S_frame_0040_jpg.rf.74b3e15791aa5a204a1096a80b6e5141.jpg,720,1280,1,163,697,246,718
JENGA_LIVINGROOM_T_S_frame_0040_jpg.rf.74b3e15791aa5a204a1096a80b6e5141.jpg,720,1280,2,555,320,934,633
CARDS_LIVINGROOM_T_B_frame_1321_jpg.rf.74ceb9d64d113ab3e1de1eb8500b7772.jpg,720,1280,1,2,573,430,719
CARDS_LIVINGROOM_T_B_frame_1321_jpg.rf.74ceb9d64d113ab3e1de1eb8500b7772.jpg,720,1280,2,595,547,1021,719
CARDS_OFFICE_H_T_frame_0454_jpg.rf.74ddb9616449a769c33a7c0805344455.jpg,720,1280,1,217,661,310,718
CARDS_OFFICE_H_T_frame_0454_jpg.rf.74ddb9616449a769c33a7c0805344455.jpg,720,1280,2,569,482,982,718
JENGA_LIVINGROOM_S_T_frame_0691_jpg.rf.74dedd9cbb0f4282a0f58eb732579969.jpg,720,1280,2,586,330,953,610
JENGA_LIVINGROOM_S_T_frame_0691_jpg.rf.74dedd9cbb0f4282a0f58eb732579969.jpg,720,1280,1,1,339,450,693
PUZZLE_COURTYARD_S_B_frame_1901_jpg.rf.74e0a3086366dd1be078022181aa768b.jpg,720,1280,1,267,600,536,717
PUZZLE_COURTYARD_S_B_frame_1901_jpg.rf.74e0a3086366dd1be078022181aa768b.jpg,720,1280,2,613,540,870,717
CARDS_OFFICE_S_B_frame_2099_jpg.rf.74ed943851fbcb600dd735221aea2b79.jpg,720,1280,1,183,586,371,716
JENGA_OFFICE_S_B_frame_0280_jpg.rf.74efd26e212498dd08d6994ffd836b6d.jpg,720,1280,2,747,701,829,715
JENGA_OFFICE_B_S_frame_0886_jpg.rf.750a79e6164de87fd31f605651e26bed.jpg,720,1280,1,253,618,531,718
JENGA_OFFICE_B_S_frame_0886_jpg.rf.750a79e6164de87fd31f605651e26bed.jpg,720,1280,2,542,461,784,713
CHESS_OFFICE_H_T_frame_2040_jpg.rf.7526c7e6b97eef2989cb68e31653d388.jpg,720,1280,2,511,361,780,572
PUZZLE_LIVINGROOM_S_H_frame_2170_jpg.rf.752b5dbcd22ec00746ad76ce43aa7edc.jpg,720,1280,2,541,593,912,718
PUZZLE_LIVINGROOM_B_T_frame_2390_jpg.rf.754b429ec10a67eaafc6902cd33550db.jpg,720,1280,1,6,600,130,712
PUZZLE_LIVINGROOM_B_T_frame_2390_jpg.rf.754b429ec10a67eaafc6902cd33550db.jpg,720,1280,2,938,364,1278,667
JENGA_LIVINGROOM_T_S_frame_1181_jpg.rf.756448cec9708987bd4d9a3e800c2794.jpg,720,1280,1,45,487,421,719
JENGA_LIVINGROOM_T_S_frame_1181_jpg.rf.756448cec9708987bd4d9a3e800c2794.jpg,720,1280,2,537,457,886,718
JENGA_COURTYARD_S_T_frame_2499_jpg.rf.756865a9ec59443789ab9603fce2a868.jpg,720,1280,1,337,440,568,714
JENGA_COURTYARD_S_T_frame_2499_jpg.rf.756865a9ec59443789ab9603fce2a868.jpg,720,1280,2,717,485,980,718
JENGA_COURTYARD_B_H_frame_0550_jpg.rf.7569bb00a7a0fb57b5dfd5b4c20d0578.jpg,720,1280,2,576,109,902,374
CARDS_OFFICE_S_B_frame_0349_jpg.rf.756fcee06bc11460634e4656876d06f6.jpg,720,1280,1,189,370,418,702
CARDS_OFFICE_S_B_frame_0349_jpg.rf.756fcee06bc11460634e4656876d06f6.jpg,720,1280,2,610,399,847,718
PUZZLE_LIVINGROOM_H_S_frame_1479_jpg.rf.757ff5c5b9323bd2f67da026b6b244d4.jpg,720,1280,1,9,428,326,713
PUZZLE_COURTYARD_B_S_frame_2668_jpg.rf.7592772ca8cc62c6e5796ae5a2c04817.jpg,720,1280,1,201,453,506,719
PUZZLE_COURTYARD_B_S_frame_2668_jpg.rf.7592772ca8cc62c6e5796ae5a2c04817.jpg,720,1280,2,611,523,886,719
PUZZLE_OFFICE_H_B_frame_0740_jpg.rf.7597a63ffd44695387eff5cc5d636a0c.jpg,720,1280,2,698,448,1049,717
PUZZLE_OFFICE_H_B_frame_0740_jpg.rf.7597a63ffd44695387eff5cc5d636a0c.jpg,720,1280,1,18,624,314,719
PUZZLE_COURTYARD_S_B_frame_0165_jpg.rf.759dfb04559f21c24546099500a1862a.jpg,720,1280,1,216,576,489,718
PUZZLE_COURTYARD_S_B_frame_0165_jpg.rf.759dfb04559f21c24546099500a1862a.jpg,720,1280,2,514,567,820,718
CHESS_COURTYARD_S_H_frame_1458_jpg.rf.75b380b84c3b4d20a9e8553d141ee3a6.jpg,720,1280,2,485,113,1252,712
JENGA_LIVINGROOM_T_S_frame_1326_jpg.rf.75d57db0b5c6f790a29f1804c05e2ded.jpg,720,1280,2,661,263,1067,567
CHESS_COURTYARD_T_B_frame_1942_jpg.rf.75ed988e8ebcd5418187f1405d7aaa8e.jpg,720,1280,1,35,684,262,717
CHESS_COURTYARD_T_B_frame_1942_jpg.rf.75ed988e8ebcd5418187f1405d7aaa8e.jpg,720,1280,2,259,681,531,718
JENGA_OFFICE_B_S_frame_0182_jpg.rf.75f7ac76e2274971caf550c251fd99e0.jpg,720,1280,2,567,285,868,516
CHESS_LIVINGROOM_H_T_frame_2475_jpg.rf.7627c38023bce7d1237ef4fc4fe3e89a.jpg,720,1280,1,3,599,173,714
CHESS_LIVINGROOM_H_T_frame_2475_jpg.rf.7627c38023bce7d1237ef4fc4fe3e89a.jpg,720,1280,2,1120,500,1279,718
CHESS_OFFICE_T_H_frame_2185_jpg.rf.7657a1ecd1c7e4af8257798901edfd81.jpg,720,1280,1,121,346,394,545
CHESS_OFFICE_T_H_frame_2185_jpg.rf.7657a1ecd1c7e4af8257798901edfd81.jpg,720,1280,2,555,692,621,718
PUZZLE_COURTYARD_H_T_frame_1223_jpg.rf.766804c8dedc08b71db5df551be89b55.jpg,720,1280,1,216,659,428,717
PUZZLE_COURTYARD_H_T_frame_1223_jpg.rf.766804c8dedc08b71db5df551be89b55.jpg,720,1280,2,794,578,1009,718
JENGA_OFFICE_H_T_frame_0136_jpg.rf.767382276cbb43e76b37c957604daed9.jpg,720,1280,2,688,674,842,716
CARDS_COURTYARD_T_B_frame_1905_jpg.rf.76abd00d11e3853a738f09620fcb9f4c.jpg,720,1280,1,141,662,240,718
CARDS_COURTYARD_T_B_frame_1905_jpg.rf.76abd00d11e3853a738f09620fcb9f4c.jpg,720,1280,2,624,495,847,700
CARDS_OFFICE_H_T_frame_2117_jpg.rf.7688469e8b2ce4fabff699d437d06d8f.jpg,720,1280,1,302,638,380,716
CARDS_OFFICE_H_T_frame_2117_jpg.rf.7688469e8b2ce4fabff699d437d06d8f.jpg,720,1280,2,630,474,1116,716
JENGA_LIVINGROOM_S_T_frame_1413_jpg.rf.76c5a37aca48a90f1de1908440333000.jpg,720,1280,1,1,417,285,718
JENGA_LIVINGROOM_S_T_frame_1413_jpg.rf.76c5a37aca48a90f1de1908440333000.jpg,720,1280,2,518,527,944,718
PUZZLE_COURTYARD_B_S_frame_2609_jpg.rf.76edcbcb501086e6b9c1ba20af087660.jpg,720,1280,1,303,698,336,719
PUZZLE_COURTYARD_B_S_frame_2609_jpg.rf.76edcbcb501086e6b9c1ba20af087660.jpg,720,1280,2,879,697,1002,719
CHESS_COURTYARD_H_S_frame_1187_jpg.rf.76f45073320220156e77e86d0e37a9ae.jpg,720,1280,2,711,581,955,716
JENGA_COURTYARD_H_B_frame_1097_jpg.rf.76f75ac9825d44bff0a609642cf69922.jpg,720,1280,2,499,273,800,714
PUZZLE_LIVINGROOM_H_S_frame_1601_jpg.rf.771da43fcf7329a887ab25c2deb9e765.jpg,720,1280,2,594,622,945,715
CHESS_LIVINGROOM_H_T_frame_1350_jpg.rf.772ba8eacbbed4d5b4ae7928e3c16b8a.jpg,720,1280,1,1,667,194,718
CHESS_LIVINGROOM_H_T_frame_1350_jpg.rf.772ba8eacbbed4d5b4ae7928e3c16b8a.jpg,720,1280,2,469,373,864,652
CARDS_OFFICE_T_H_frame_1728_jpg.rf.774eeea2c80ffcf15450413f58f18a3c.jpg,720,1280,1,253,683,421,719
CARDS_OFFICE_T_H_frame_1728_jpg.rf.774eeea2c80ffcf15450413f58f18a3c.jpg,720,1280,2,594,624,734,719
JENGA_OFFICE_H_T_frame_2566_jpg.rf.77673d52bb863294f8a170a217330e67.jpg,720,1280,2,686,174,871,346
CARDS_OFFICE_S_B_frame_2112_jpg.rf.7771cf0bff4a2af14dce97c0e9fed409.jpg,720,1280,1,212,635,397,718
CARDS_LIVINGROOM_S_H_frame_0655_jpg.rf.777589c72ecbb8cde6b64a2ae08fe2bc.jpg,720,1280,1,217,669,480,716
CARDS_LIVINGROOM_S_H_frame_0655_jpg.rf.777589c72ecbb8cde6b64a2ae08fe2bc.jpg,720,1280,2,482,680,664,718
